artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),id_count,new_id
"['Dick Haymes', 'Harry James']","[253457, 950571]",0.61,0.156,0.512,122.234,-14.140999999999998,1,10,0.972,0.00266,0.0887,0.0348,0,160680,3,1939,1939,I'll Get By (As Long As I Have You) (with **** Haymes),2,950571
"['Jack Johnson', 'Jackson Browne']","[1416172, 130689]",0.47,0.434,0.36,137.336,-10.956,1,11,0.649,0.0,0.83,0.0315,0,237000,44,2012,1/1/2012,Island *****,2,1416172
"['Jack Johnson', 'Jackson Browne']","[1416172, 130689]",0.47,0.434,0.36,137.336,-10.956,1,11,0.649,0.0,0.83,0.0315,0,237000,44,2012,1/1/2012,Island *****,2,130689
"['Jack Johnson', 'Ben Harper']","[1416172, 792733]",0.624,0.184,0.35600000000000004,129.03799999999998,-13.105,1,7,0.915,1.38e-06,0.115,0.0327,0,178373,39,2006,2006,My Own Two *****,2,1416172
"['Jack Johnson', 'Ben Harper']","[1416172, 792733]",0.624,0.184,0.35600000000000004,129.03799999999998,-13.105,1,7,0.915,1.38e-06,0.115,0.0327,0,178373,39,2006,2006,My Own Two *****,2,792733
"['Jack Johnson', 'Dave Matthews']","[1416172, 687561]",0.35100000000000003,0.275,0.336,203.939,-14.341,1,7,0.733,5.01e-05,0.825,0.0356,0,232067,55,2012,1/1/2012,A Pirate Looks At Forty,2,1416172
"['Jack Johnson', 'Dave Matthews']","[1416172, 687561]",0.35100000000000003,0.275,0.336,203.939,-14.341,1,7,0.733,5.01e-05,0.825,0.0356,0,232067,55,2012,1/1/2012,A Pirate Looks At Forty,2,687561
"['Jack Johnson', 'Matt Costa']","[1416172, 428329]",0.519,0.228,0.513,183.696,-12.377,1,1,0.87,0.0,0.14400000000000002,0.0393,0,167253,44,2006,2006,Lullaby,2,1416172
"['Jack Johnson', 'Matt Costa']","[1416172, 428329]",0.519,0.228,0.513,183.696,-12.377,1,1,0.87,0.0,0.14400000000000002,0.0393,0,167253,44,2006,2006,Lullaby,2,428329
"['Fats Navarro', 'Ralph Burns']","[792175, 337015]",0.47,0.711,0.7090000000000001,139.774,-11.233,0,0,0.977,0.947,0.5920000000000001,0.19,0,450096,0,1947,10/17/1947,Sweet Georgia *****,2,792175
"['Fats Navarro', 'Ralph Burns']","[792175, 337015]",0.47,0.711,0.7090000000000001,139.774,-11.233,0,0,0.977,0.947,0.5920000000000001,0.19,0,450096,0,1947,10/17/1947,Sweet Georgia *****,2,337015
"['Fats Navarro', 'Ralph Burns']","[792175, 337015]",0.479,0.436,0.713,91.1,-12.515,1,10,0.985,0.968,0.258,0.165,0,485111,0,1947,10/17/1947,High on an Open Mike,2,792175
"['Fats Navarro', 'Ralph Burns']","[792175, 337015]",0.479,0.436,0.713,91.1,-12.515,1,10,0.985,0.968,0.258,0.165,0,485111,0,1947,10/17/1947,High on an Open Mike,2,337015
"['Blue October', 'Imogen Heap']","[762097, 94792]",0.536,0.43,0.108,112.934,-9.351,1,4,0.425,0.00272,0.0996,0.0283,0,241787,42,2006,1/1/2006,Congratulations,2,762097
"['Blue October', 'Imogen Heap']","[762097, 94792]",0.536,0.43,0.108,112.934,-9.351,1,4,0.425,0.00272,0.0996,0.0283,0,241787,42,2006,1/1/2006,Congratulations,2,94792
"['Maxi Priest', 'Shaggy']","[866417, 156938]",0.68,0.685,0.619,138.716,-7.343,0,5,0.059,0.0,0.318,0.142,0,240893,41,1996,1/1/1996,That ****,2,866417
"['Maxi Priest', 'Shaggy']","[866417, 156938]",0.68,0.685,0.619,138.716,-7.343,0,5,0.059,0.0,0.318,0.142,0,240893,41,1996,1/1/1996,That ****,2,156938
"['Maxi Priest', 'Bobby Konders']","[866417, 767139]",0.6970000000000001,0.527,0.867,173.21099999999996,-12.311,0,9,0.0106,0.0,0.0358,0.0752,0,217440,37,1991,1/1/1991,Just A Little Bit Longer - Radio Edit,2,866417
"['Maxi Priest', 'Bobby Konders']","[866417, 767139]",0.6970000000000001,0.527,0.867,173.21099999999996,-12.311,0,9,0.0106,0.0,0.0358,0.0752,0,217440,37,1991,1/1/1991,Just A Little Bit Longer - Radio Edit,2,767139
"['Tito Puente', 'Celia Cruz']","[607283, 186312]",0.513,0.64,0.879,111.047,-12.855,0,11,0.6809999999999999,0.0739,0.393,0.0426,0,358693,27,1991,1/1/1991,Celia Y ****,2,607283
"['Tito Puente', 'Celia Cruz']","[607283, 186312]",0.513,0.64,0.879,111.047,-12.855,0,11,0.6809999999999999,0.0739,0.393,0.0426,0,358693,27,1991,1/1/1991,Celia Y ****,2,186312
"['Tito Puente', 'Celia Cruz']","[607283, 186312]",0.503,0.927,0.573,129.27200000000002,-5.582000000000002,1,0,0.395,0.000472,0.222,0.0557,0,164987,42,1966,12/31/1966,La Guarachera,2,607283
"['Tito Puente', 'Celia Cruz']","[607283, 186312]",0.503,0.927,0.573,129.27200000000002,-5.582000000000002,1,0,0.395,0.000472,0.222,0.0557,0,164987,42,1966,12/31/1966,La Guarachera,2,186312
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.568,0.757,0.745,76.169,-5.341,1,5,0.833,0.0488,0.713,0.0608,0,510400,34,1968,1/1/1968,"Son Cuero Y Boogaloo - Live At Red Garter / Greenwich Village, NY / ****",2,607283
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.568,0.757,0.745,76.169,-5.341,1,5,0.833,0.0488,0.713,0.0608,0,510400,34,1968,1/1/1968,"Son Cuero Y Boogaloo - Live At Red Garter / Greenwich Village, NY / ****",2,172612
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.593,0.8590000000000001,0.951,96.436,-5.159,1,0,0.306,0.339,0.79,0.0385,0,497080,28,1968,1/1/1968,Me Gusta El Son - Live,2,607283
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.593,0.8590000000000001,0.951,96.436,-5.159,1,0,0.306,0.339,0.79,0.0385,0,497080,28,1968,1/1/1968,Me Gusta El Son - Live,2,172612
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.7809999999999999,0.6809999999999999,0.599,100.852,-5.8679999999999986,1,7,0.498,0.619,0.303,0.0347,0,320000,28,1968,1/1/1968,Sabor Sabor - Live,2,607283
"['Tito Puente', 'Eddie Palmieri']","[607283, 172612]",0.7809999999999999,0.6809999999999999,0.599,100.852,-5.8679999999999986,1,7,0.498,0.619,0.303,0.0347,0,320000,28,1968,1/1/1968,Sabor Sabor - Live,2,172612
"['Tito Puente', 'Willie Colón']","[607283, 686577]",0.7120000000000001,0.339,0.8859999999999999,123.753,-15.237,1,7,0.6509999999999999,0.0008449999999999999,0.0829,0.051,0,181069,40,1983,1/1/1983,Oye Cómo Va,2,607283
"['Tito Puente', 'Willie Colón']","[607283, 686577]",0.7120000000000001,0.339,0.8859999999999999,123.753,-15.237,1,7,0.6509999999999999,0.0008449999999999999,0.0829,0.051,0,181069,40,1983,1/1/1983,Oye Cómo Va,2,686577
"['Jack White', 'Alicia Keys']","[128873, 5307]",0.42,0.7659999999999999,0.41,68.393,-4.231,0,4,0.0239,3.08e-05,0.11,0.179,0,262240,56,2007,11/9/2007,Another Way to Die,2,128873
"['Jack White', 'Alicia Keys']","[128873, 5307]",0.42,0.7659999999999999,0.41,68.393,-4.231,0,4,0.0239,3.08e-05,0.11,0.179,0,262240,56,2007,11/9/2007,Another Way to Die,2,5307
"['Calle 13', 'Maria Rita']","[286439, 270243]",0.691,0.805,0.866,142.503,-6.81,0,2,0.59,0.0,0.0975,0.0947,0,301427,65,2010,11/19/2010,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",2,286439
"['Calle 13', 'Maria Rita']","[286439, 270243]",0.691,0.805,0.866,142.503,-6.81,0,2,0.59,0.0,0.0975,0.0947,0,301427,65,2010,11/19/2010,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",2,270243
"['Calle 13', 'Rubén Blades']","[286439, 296024]",0.73,0.68,0.967,90.121,-7.779,0,7,0.6940000000000001,0.0,0.208,0.317,1,415637,45,2008,7/21/2008,La Perla (feat. Rubén Blades & La Chilinga),2,286439
"['Calle 13', 'Rubén Blades']","[286439, 296024]",0.73,0.68,0.967,90.121,-7.779,0,7,0.6940000000000001,0.0,0.208,0.317,1,415637,45,2008,7/21/2008,La Perla (feat. Rubén Blades & La Chilinga),2,296024
"['Calle 13', 'Silvio Rodríguez']","[286439, 37794]",0.5820000000000001,0.443,0.452,78.071,-7.816,1,2,0.664,0.0,0.0703,0.0436,0,215813,68,2014,2/28/2014,Ojos Color Sol (feat. Silvio Rodríguez),2,286439
"['Calle 13', 'Silvio Rodríguez']","[286439, 37794]",0.5820000000000001,0.443,0.452,78.071,-7.816,1,2,0.664,0.0,0.0703,0.0436,0,215813,68,2014,2/28/2014,Ojos Color Sol (feat. Silvio Rodríguez),2,37794
"['Tracy Lawrence', 'Tim McGraw', 'Kenny Chesney']","[746387, 592954, 68551]",0.524,0.797,0.7829999999999999,159.859,-4.777,1,2,0.209,0.0,0.28600000000000003,0.0329,0,227840,58,2007,1/30/2007,Find out Who Your Friends Are,3,746387
"['Tracy Lawrence', 'Tim McGraw', 'Kenny Chesney']","[746387, 592954, 68551]",0.524,0.797,0.7829999999999999,159.859,-4.777,1,2,0.209,0.0,0.28600000000000003,0.0329,0,227840,58,2007,1/30/2007,Find out Who Your Friends Are,3,592954
"['Tracy Lawrence', 'Tim McGraw', 'Kenny Chesney']","[746387, 592954, 68551]",0.524,0.797,0.7829999999999999,159.859,-4.777,1,2,0.209,0.0,0.28600000000000003,0.0329,0,227840,58,2007,1/30/2007,Find out Who Your Friends Are,3,68551
"['Sheryl Crow', 'Dixie Chicks']","[80780, 162487]",0.276,0.506,0.383,148.24,-8.382,1,2,0.295,8.43e-05,0.977,0.0288,0,216493,42,1999,1/1/1999,Strong Enough - Live,2,80780
"['Sheryl Crow', 'Dixie Chicks']","[80780, 162487]",0.276,0.506,0.383,148.24,-8.382,1,2,0.295,8.43e-05,0.977,0.0288,0,216493,42,1999,1/1/1999,Strong Enough - Live,2,162487
"['Jackie Gleason', 'Jerry Reed']","[781399, 334644]",0.512,0.907,0.315,85.615,-7.8039999999999985,1,6,0.16399999999999998,0.00487,0.8009999999999999,0.662,0,56253,27,1977,1/1/1977,"Incidental CB Dialogue - Bandit, Smokey & Snowman",2,781399
"['Jackie Gleason', 'Jerry Reed']","[781399, 334644]",0.512,0.907,0.315,85.615,-7.8039999999999985,1,6,0.16399999999999998,0.00487,0.8009999999999999,0.662,0,56253,27,1977,1/1/1977,"Incidental CB Dialogue - Bandit, Smokey & Snowman",2,334644
"['Ariana Grande', 'Cashmere Cat']","[2264745, 3068662]",0.622,0.586,0.434,145.08,-6.2410000000000005,0,3,0.0735,7.41e-06,0.0803,0.0356,0,217053,58,2014,8/25/2014,Be My Baby,2,2264745
"['Ariana Grande', 'Cashmere Cat']","[2264745, 3068662]",0.622,0.586,0.434,145.08,-6.2410000000000005,0,3,0.0735,7.41e-06,0.0803,0.0356,0,217053,58,2014,8/25/2014,Be My Baby,2,3068662
"['Ariana Grande', 'Childish Gambino']","[2264745, 2487188]",0.726,0.605,0.588,93.93,-5.672999999999999,1,6,0.0113,0.0,0.0639,0.0628,0,253387,59,2014,8/25/2014,Break Your Heart Right Back,2,2264745
"['Ariana Grande', 'Childish Gambino']","[2264745, 2487188]",0.726,0.605,0.588,93.93,-5.672999999999999,1,6,0.0113,0.0,0.0639,0.0628,0,253387,59,2014,8/25/2014,Break Your Heart Right Back,2,2487188
"['Ariana Grande', 'John Legend']","[2264745, 814387]",0.489,0.54,0.27,81.4,-7.046,1,6,0.126,0.0,0.103,0.0288,0,227928,67,2017,3/10/2017,Beauty and the Beast,2,2264745
"['Ariana Grande', 'John Legend']","[2264745, 814387]",0.489,0.54,0.27,81.4,-7.046,1,6,0.126,0.0,0.103,0.0288,0,227928,67,2017,3/10/2017,Beauty and the Beast,2,814387
"['Ariana Grande', 'Justin Bieber']","[2264745, 2165952]",0.597,0.45,0.537,178.765,-6.658,1,8,0.223,0.0,0.382,0.0418,0,228482,94,2020,5/8/2020,Stuck with U (with Justin Bieber),2,2264745
"['Ariana Grande', 'Justin Bieber']","[2264745, 2165952]",0.597,0.45,0.537,178.765,-6.658,1,8,0.223,0.0,0.382,0.0418,0,228482,94,2020,5/8/2020,Stuck with U (with Justin Bieber),2,2165952
"['Ariana Grande', 'Macy Gray']","[2264745, 232869]",0.445,0.446,0.389,90.927,-7.468,0,8,0.599,2.21e-05,0.339,0.0312,0,229680,62,2016,5/20/2016,Leave Me Lonely,2,2264745
"['Ariana Grande', 'Macy Gray']","[2264745, 232869]",0.445,0.446,0.389,90.927,-7.468,0,8,0.599,2.21e-05,0.339,0.0312,0,229680,62,2016,5/20/2016,Leave Me Lonely,2,232869
"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']","[2264745, 551762, 2784799]",0.644,0.755,0.334,102.861,-5.325,1,1,0.00237,7.64e-06,0.0859,0.0448,0,190067,77,2019,11/1/2019,Don’t **** Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),3,2264745
"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']","[2264745, 551762, 2784799]",0.644,0.755,0.334,102.861,-5.325,1,1,0.00237,7.64e-06,0.0859,0.0448,0,190067,77,2019,11/1/2019,Don’t **** Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),3,551762
"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']","[2264745, 551762, 2784799]",0.644,0.755,0.334,102.861,-5.325,1,1,0.00237,7.64e-06,0.0859,0.0448,0,190067,77,2019,11/1/2019,Don’t **** Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),3,2784799
"['Ariana Grande', 'The Weeknd']","[2264745, 2674162]",0.472,0.7140000000000001,0.24,98.992,-4.3889999999999985,0,1,0.00937,0.0,0.0764,0.0334,0,236133,74,2014,8/25/2014,Love Me Harder,2,2264745
"['Ariana Grande', 'The Weeknd']","[2264745, 2674162]",0.472,0.7140000000000001,0.24,98.992,-4.3889999999999985,0,1,0.00937,0.0,0.0764,0.0334,0,236133,74,2014,8/25/2014,Love Me Harder,2,2674162
"['Ariana Grande', 'Zedd']","[2264745, 2782403]",0.687,0.7020000000000001,0.284,129.95600000000002,-5.324,0,7,0.0064,4.35e-05,0.204,0.0455,0,214840,74,2014,8/25/2014,Break Free,2,2264745
"['Ariana Grande', 'Zedd']","[2264745, 2782403]",0.687,0.7020000000000001,0.284,129.95600000000002,-5.324,0,7,0.0064,4.35e-05,0.204,0.0455,0,214840,74,2014,8/25/2014,Break Free,2,2782403
"['Morgan Heritage', 'Capleton', 'Jah Cure', 'Bushman']","[500298, 540010, 116465, 642354]",0.622,0.467,0.778,137.722,-11.454,0,10,0.121,0.0,0.153,0.295,0,357027,53,2000,2000,"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",4,500298
"['Morgan Heritage', 'Capleton', 'Jah Cure', 'Bushman']","[500298, 540010, 116465, 642354]",0.622,0.467,0.778,137.722,-11.454,0,10,0.121,0.0,0.153,0.295,0,357027,53,2000,2000,"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",4,540010
"['Morgan Heritage', 'Capleton', 'Jah Cure', 'Bushman']","[500298, 540010, 116465, 642354]",0.622,0.467,0.778,137.722,-11.454,0,10,0.121,0.0,0.153,0.295,0,357027,53,2000,2000,"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",4,116465
"['Morgan Heritage', 'Capleton', 'Jah Cure', 'Bushman']","[500298, 540010, 116465, 642354]",0.622,0.467,0.778,137.722,-11.454,0,10,0.121,0.0,0.153,0.295,0,357027,53,2000,2000,"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",4,642354
"['Jackie McLean', 'Herbie Hancock']","[127949, 957296]",0.5710000000000001,0.293,0.23,82.745,-11.914,0,0,0.828,0.179,0.112,0.0385,0,480000,44,2000,1/1/2000,Yams,2,127949
"['Jackie McLean', 'Herbie Hancock']","[127949, 957296]",0.5710000000000001,0.293,0.23,82.745,-11.914,0,0,0.828,0.179,0.112,0.0385,0,480000,44,2000,1/1/2000,Yams,2,957296
"['Cowboy Troy', 'Big & Rich']","[76788, 762821]",0.7090000000000001,0.948,0.679,128.05100000000002,-3.388,0,11,0.0728,0.0,0.214,0.0992,0,196812,43,2005,5/17/2005,I Play Chicken with the Train (with Big & Rich),2,76788
"['Cowboy Troy', 'Big & Rich']","[76788, 762821]",0.7090000000000001,0.948,0.679,128.05100000000002,-3.388,0,11,0.0728,0.0,0.214,0.0992,0,196812,43,2005,5/17/2005,I Play Chicken with the Train (with Big & Rich),2,762821
"['Massive Attack', 'Tracey Thorn']","[378288, 9218]",0.5770000000000001,0.421,0.737,168.009,-13.142,1,4,0.0162,0.124,0.0722,0.0489,0,471560,58,1994,9/26/1994,Protection,2,378288
"['Massive Attack', 'Tracey Thorn']","[378288, 9218]",0.5770000000000001,0.421,0.737,168.009,-13.142,1,4,0.0162,0.124,0.0722,0.0489,0,471560,58,1994,9/26/1994,Protection,2,9218
"['Shooter Jennings', 'George Jones']","[36312, 944310]",0.476,0.872,0.623,132.899,-5.292000000000002,1,9,0.0104,0.0,0.637,0.0455,0,265413,56,2005,3/1/2005,4th Of July / He Stopped Loving Her Today - Medley,2,36312
"['Shooter Jennings', 'George Jones']","[36312, 944310]",0.476,0.872,0.623,132.899,-5.292000000000002,1,9,0.0104,0.0,0.637,0.0455,0,265413,56,2005,3/1/2005,4th Of July / He Stopped Loving Her Today - Medley,2,944310
"['Methods of Mayhem', 'George Clinton']","[448152, 533117]",0.78,0.919,0.902,100.006,-4.751,1,9,0.0389,1.77e-05,0.025,0.156,1,201667,40,1999,5/2/1999,Get ****,2,448152
"['Methods of Mayhem', 'George Clinton']","[448152, 533117]",0.78,0.919,0.902,100.006,-4.751,1,9,0.0389,1.77e-05,0.025,0.156,1,201667,40,1999,5/2/1999,Get ****,2,533117
"['Wolfgang Amadeus Mozart', 'Benjamin Britten']","[26350, 796872]",0.155,0.0348,0.0699,76.467,-24.939,1,10,0.985,0.892,0.109,0.0364,0,601627,24,1982,1/1/1982,"Piano Concerto ***** in D minor, K.466: ** Romance",2,26350
"['Wolfgang Amadeus Mozart', 'Benjamin Britten']","[26350, 796872]",0.155,0.0348,0.0699,76.467,-24.939,1,10,0.985,0.892,0.109,0.0364,0,601627,24,1982,1/1/1982,"Piano Concerto ***** in D minor, K.466: ** Romance",2,796872
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.422,0.199,0.391,101.623,-13.74,1,3,0.951,0.0,0.08800000000000001,0.0514,0,169973,0,1942,1942,"Non so più from Le nozze di Figaro, K. *** [Act I]",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.422,0.199,0.391,101.623,-13.74,1,3,0.951,0.0,0.08800000000000001,0.0514,0,169973,0,1942,1942,"Non so più from Le nozze di Figaro, K. *** [Act I]",2,1950198
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.36,0.129,0.287,106.867,-15.844,1,10,0.967,8.66e-06,0.116,0.0386,0,185267,1,1942,1942,"Voi che sapete from Le nozze di Figaro (The Marriage of Figaro), K. *** (Act II)",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.36,0.129,0.287,106.867,-15.844,1,10,0.967,8.66e-06,0.116,0.0386,0,185267,1,1942,1942,"Voi che sapete from Le nozze di Figaro (The Marriage of Figaro), K. *** (Act II)",2,1950198
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.457,0.149,0.29600000000000004,68.434,-13.532,1,0,0.982,3.9e-05,0.118,0.0619,0,269267,0,1942,1942,"Batti, batti from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act I)",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.457,0.149,0.29600000000000004,68.434,-13.532,1,0,0.982,3.9e-05,0.118,0.0619,0,269267,0,1942,1942,"Batti, batti from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act I)",2,1950198
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.324,0.118,0.16899999999999998,124.05,-19.759,1,5,0.975,0.000254,0.23,0.0485,0,305760,0,1942,1942,"Deh vieni, non ****** from Le nozze di Figaro, K. *** (Act IV)",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.324,0.118,0.16899999999999998,124.05,-19.759,1,5,0.975,0.000254,0.23,0.0485,0,305760,0,1942,1942,"Deh vieni, non ****** from Le nozze di Figaro, K. *** (Act IV)",2,1950198
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.27,0.138,0.117,88.066,-13.577,1,0,0.979,0.000768,0.17,0.0423,0,228400,0,1942,1942,"Vedrai, carino from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act II)",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.27,0.138,0.117,88.066,-13.577,1,0,0.979,0.000768,0.17,0.0423,0,228400,0,1942,1942,"Vedrai, carino from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act II)",2,1950198
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.235,0.154,0.0642,100.332,-16.500999999999998,1,3,0.963,0.0821,0.13699999999999998,0.0451,0,257133,0,1942,1942,"Porgi, amor from Le nozze di Figaro, K. *** (Act II)",2,26350
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.235,0.154,0.0642,100.332,-16.500999999999998,1,3,0.963,0.0821,0.13699999999999998,0.0451,0,257133,0,1942,1942,"Porgi, amor from Le nozze di Figaro, K. *** (Act II)",2,1950198
"['Wolfgang Amadeus Mozart', 'Cecilia Bartoli']","[26350, 641626]",0.358,0.0851,0.205,118.578,-19.924,1,10,0.982,0.000367,0.112,0.0532,0,170000,40,1991,1/1/1991,"Le nozze di Figaro, ***** - Original version, Vienna **** / Act ** ""Voi che sapete""",2,26350
"['Wolfgang Amadeus Mozart', 'Cecilia Bartoli']","[26350, 641626]",0.358,0.0851,0.205,118.578,-19.924,1,10,0.982,0.000367,0.112,0.0532,0,170000,40,1991,1/1/1991,"Le nozze di Figaro, ***** - Original version, Vienna **** / Act ** ""Voi che sapete""",2,641626
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.43,0.0156,0.195,125.011,-37.055,1,5,0.988,0.875,0.0777,0.0517,0,331507,16,1958,1958,"Piano Sonata No. * in C Major, K. **** II. Andante",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.43,0.0156,0.195,125.011,-37.055,1,5,0.988,0.875,0.0777,0.0517,0,331507,16,1958,1958,"Piano Sonata No. * in C Major, K. **** II. Andante",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.344,0.27,0.892,90.784,-23.546,1,0,0.974,0.888,0.237,0.0389,0,108373,15,1958,1958,"Piano Sonata No. * in C Major, K. **** III. Allegro",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.344,0.27,0.892,90.784,-23.546,1,0,0.974,0.888,0.237,0.0389,0,108373,15,1958,1958,"Piano Sonata No. * in C Major, K. **** III. Allegro",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.364,0.238,0.7140000000000001,104.583,-19.921,1,10,0.978,0.892,0.112,0.0371,0,222653,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** III. Allegro",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.364,0.238,0.7140000000000001,104.583,-19.921,1,10,0.978,0.892,0.112,0.0371,0,222653,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** III. Allegro",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.444,0.0211,0.503,110.205,-32.808,1,3,0.99,0.865,0.114,0.0519,0,275240,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** II. Andante amoroso",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.444,0.0211,0.503,110.205,-32.808,1,3,0.99,0.865,0.114,0.0519,0,275240,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** II. Andante amoroso",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.27,0.2,0.792,157.19,-21.695,1,10,0.978,0.903,0.106,0.0361,0,173760,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** I. Allegro",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.27,0.2,0.792,157.19,-21.695,1,10,0.978,0.903,0.106,0.0361,0,173760,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** I. Allegro",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.322,0.128,0.752,104.335,-27.067,1,5,0.976,0.924,0.0889,0.0378,0,195787,15,1958,1958,"Piano Sonata No. * in F Major, K. **** I. Allegro *****",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.322,0.128,0.752,104.335,-27.067,1,5,0.976,0.924,0.0889,0.0378,0,195787,15,1958,1958,"Piano Sonata No. * in F Major, K. **** I. Allegro *****",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.416,0.0102,0.212,75.003,-33.82,0,5,0.991,0.879,0.0962,0.0667,0,310267,15,1958,1958,"Piano Sonata No. * in F Major, K. **** II. Adagio",2,26350
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.416,0.0102,0.212,75.003,-33.82,0,5,0.991,0.879,0.0962,0.0667,0,310267,15,1958,1958,"Piano Sonata No. * in F Major, K. **** II. Adagio",2,803752
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.446,0.122,0.738,105.051,-25.307,1,5,0.982,0.904,0.101,0.0357,0,110333,14,1958,1958,"Piano Sonata No. * in F Major, K. **** III. Presto",2,26350
