id,A,B,C,D,E,F,G,H,I,J
75100,0.697447293,0.183414481,-0.37498084,-0.364170163,0.163325331,0.145256636,-0.090461475,-0.083144688,-0.010624215,-0.017384149
78044,1.202292323,0.324453315,-0.023814066,0.124202495,-0.200239062,0.146991091,0.021803926,-0.000286701,-0.007578402,-0.031463382
144458,0.846544957,0.574153336,0.474781639,0.110198685,0.060694317,0.236664424,-0.026418542,0.001378578,-0.052425358,0.014441852
961234,0.496100873,0.246157226,-0.350386851,0.051230573,0.253362335,0.296772362,-0.013377143,-0.105582315,-0.060233939,-0.008222323
246885,1.841975456,-0.841957234,-0.034656289,-0.147847224,0.444755343,-0.332259929,-0.17008366,-0.180853338,-0.177713139,0.025086438
840402,0.88767684,0.010898451,-0.239855109,-0.11410442,0.069749992,0.098267104,-0.140825045,0.024907705,-0.048024046,-0.01287766
406294,-4.20923568,-0.097573204,0.644684868,0.444778229,0.150887288,0.012004654,-0.187005421,0.070593211,0.047537895,0.063588394
479028,1.925608697,-0.470835095,0.697129926,-0.416506473,-0.283079193,-0.141639506,0.037124532,-0.158496517,0.043969766,0.035920609
492521,1.723968079,-0.357147244,0.734745663,-1.228342429,0.365542251,-0.285357607,0.038032549,-0.135631654,-0.06402238,-0.003487122
51909,1.595325263,-0.499040011,-0.3177265,0.143924478,-0.144859734,-0.214452501,-0.114916761,-0.129708603,-0.032799256,-0.011771836
540883,-0.28445589,0.209235519,0.100583439,0.611714282,0.462837405,0.00266456,-0.141269475,0.067611142,-0.023156338,-0.002456849
891063,0.009371034,0.080308579,0.131851656,0.375128298,0.529419048,-0.810550487,-0.085238126,0.159216721,0.082994851,-0.156431787
500992,-1.533005069,0.190737578,-0.045700502,0.106657594,0.218714027,-0.056946262,-0.049028308,0.0084211,-0.031579298,0.013172071
232564,0.962745401,0.273229826,-0.158305043,0.107135811,0.069273399,-0.054105099,-0.043891901,0.026228768,0.000373636,-0.032096477
22124,-5.629839511,-0.710754752,0.640928883,0.568059919,0.315657515,-0.182732158,0.12030683,0.013180154,-0.089411701,0.004116074
33161,0.844064204,0.545960036,0.263747659,-0.054322974,-0.025520095,0.107449391,0.056022216,0.063152744,0.010974022,-0.069749956
667794,1.572458748,-0.179521674,-0.384862905,-0.306904261,-0.178073644,-0.096418286,0.024463551,-0.0661228,-0.055869145,-0.06881946
112789,-1.930199172,0.118181446,0.228445386,0.431885002,0.130804113,-0.010798033,0.060388754,0.090402067,-0.115800688,0.017862256
743929,1.889106554,-0.893378211,0.962115196,-0.922211816,0.572867894,-0.079505376,0.076888427,0.095391107,-0.020313563,0.088042949
38466,1.808739068,-0.652016781,-0.205379397,-0.191913845,0.049981839,-0.445452303,-0.238747433,-0.12477271,-0.156875991,0.011630596
424302,1.67938923,-0.190708494,0.07557215,-0.10710697,0.242693255,0.412814187,-0.019653066,-0.179130568,-0.042336456,0.047921794
354189,1.872985888,0.066226731,0.005049411,-0.436329947,-0.218534321,-0.248378968,0.179118207,-0.017176714,0.002922532,0.000820309
957296,1.329902802,0.092886605,-0.175052734,-0.102979282,0.250595879,0.643730348,-0.134959319,0.108062188,-0.002890066,0.011410744
6334,1.881385588,-0.53551512,0.159575082,-0.109114432,-0.013383484,-0.359867369,-0.056303447,-0.124972262,-0.089579781,0.015469329
30250,1.954691334,-0.896304847,0.509600434,-0.147007316,-0.092650241,-0.019808825,-0.164980566,0.1861595,-0.04208826,0.017853197
610706,1.321067787,-0.088487455,-0.392508607,-0.174278872,-0.116385684,-0.245457432,-0.07298742,-0.05159879,0.016954437,-0.070751437
2165952,0.455158602,0.595210607,-0.082732521,0.54228249,-0.138724759,-0.106445353,0.058495308,-0.006678503,0.020702553,0.056614261
5953,0.218524751,0.092784559,0.019671942,0.075370213,0.221504257,-0.034205068,-0.131944369,-0.04954475,-0.015755359,-0.081926283
29884,1.011330042,0.158039996,-0.211600868,-0.050185111,-0.054969388,-0.057907591,-0.029476141,0.057037286,0.007456831,-0.01388893
958533,1.900387839,-0.589073373,0.144655295,-0.255976934,-0.200247423,0.400271828,-0.02688629,0.105794334,0.063702342,-0.022101607
629609,1.136711486,0.144845266,-0.050366726,-0.170305359,-0.14393665,-0.121663189,-0.003120421,-0.055140117,-0.018820042,-0.050313794
955773,1.388635823,0.176400782,0.23862673,-0.220248293,-0.126539632,-0.24973088,0.043719838,0.48981997,0.096666802,0.04945822
667669,0.410911576,0.266036202,0.141470529,0.673024738,0.075340554,0.130593109,0.086772481,0.365803356,0.071615266,-0.004580146
2264745,0.392802308,0.465879184,-0.051418072,0.690978912,-0.097714746,-0.141179281,0.131184619,-0.009312399,-0.005243766,0.059779406
36521,-0.279031171,-0.417125491,-0.42636144,0.167084645,0.280668768,0.048754619,-0.094579269,0.318656696,0.009659362,0.045848779
227527,1.458315777,0.05760333,0.158000587,-1.002265747,0.079120873,-0.311479657,-0.017593617,0.168197355,0.048322385,0.015226547
299471,-0.663115112,-0.083358092,-0.072084619,0.070025363,0.280875697,0.038193765,-0.177540684,0.003357433,-0.058661022,-0.032234731
480086,0.503932933,0.28575049,-0.146397382,0.119335639,0.232369908,0.058213551,-0.095614156,-0.03334346,0.046608319,0.044372809
923033,0.109845416,-0.262668091,-0.234634873,-0.035598637,0.15446126,0.01090434,-0.188790032,-0.155411073,-0.00104885,-0.071590336
590479,0.193393109,0.252646505,0.281471878,-0.031748085,0.18646988,0.078601826,-0.195827698,-0.012809166,0.005244242,-0.105092667
607448,0.891505258,0.202646996,-0.065051656,-0.144469575,-0.316291955,0.055215168,0.103277425,-0.030753066,-0.012038591,0.010107792
775877,0.377088638,-0.39374426,-0.739012473,0.52055393,0.401119824,-0.094689463,0.100240239,-0.011114986,0.093528334,0.005224064
159699,1.389034268,-0.132996626,-0.351638301,-0.176819199,-0.107288376,-0.10479154,-0.048187369,-0.095281296,0.007997561,-0.00378649
266160,2.077942319,-0.432876219,1.259893938,-0.425235144,-0.503583434,-0.315535438,0.092233021,-0.044174126,0.002231775,-0.05171694
378624,1.488160242,0.273734489,0.811692607,0.373524397,-0.072234522,0.112638959,-0.065126596,0.05970346,-0.040928099,-0.017579387
522768,0.285392774,0.382851956,-0.509709391,-0.239207526,0.081153988,-0.04244849,0.0748286,-0.047166741,0.058338048,-0.000915808
560208,1.636669831,-0.111707846,0.237092477,0.046362027,-0.312717535,-0.265274341,-0.057636874,0.016347693,-0.000905527,-0.08317444
1176481,1.009635874,-0.069482667,-0.373974931,0.003963999,0.15135937,0.101244384,0.088532908,0.034451328,0.029945074,-0.036439978
2639628,1.036352305,0.437720646,-0.139981663,0.617061777,-0.211306448,0.005226316,0.122822429,-0.020405963,-0.098258352,0.054918573
5501,-1.116922811,0.329228038,0.13382132,0.524316156,0.230821547,-0.375629699,-0.158518977,0.044535952,-0.008146899,0.059926679
673486,1.140835717,0.598928603,-0.339764906,0.166995909,0.237392823,0.158713447,-0.101948799,-0.080274222,-0.083106489,0.045393065
815039,1.636158395,0.105680198,0.650247692,-0.109889407,-0.2710911,-0.025661504,-0.01425076,-0.057150664,0.092909005,-0.07509339
127369,1.987557766,-0.861513192,0.337634956,-0.415451558,-0.39350077,0.231306331,0.085055013,0.378557493,0.058324954,0.030619434
279337,1.028260714,0.169149957,-0.505004485,-0.012621139,-0.158318622,0.236801977,0.04296557,0.00622312,0.022664629,0.028512364
640208,-4.000639973,-0.121368367,0.347954424,0.531999894,0.127113002,-0.163850235,0.200058941,-0.088153425,0.047708885,-0.005686577
863790,-1.065904568,0.487369738,0.509871134,0.710994159,0.155410922,0.060313846,-0.1341616,-0.065532861,-0.070538768,0.022028201
472925,-1.432543685,0.46794992,0.051602028,0.142531531,0.081696668,-0.201805338,-0.264475788,-0.074555961,0.047504325,0.041904444
274321,1.780425158,-0.585132427,-0.014956914,-0.158084335,-0.550429146,-0.170977044,-0.009729866,-0.094117077,0.050953283,-0.067129059
894335,1.891932674,-0.529784112,-0.282841121,-0.257300212,-0.059655908,-0.43511428,-0.010114465,-0.091394626,-0.205621703,0.055337823
640675,1.998457479,-0.729047351,0.544374035,-0.859742374,-0.037319382,0.023866329,-0.022376733,0.282593177,-0.007918244,0.010307295
140499,0.390138646,-0.251679062,-0.244604541,0.074253352,0.418268917,-0.136772199,-0.136526746,0.146571126,0.028688745,-0.00706372
318085,-0.141215138,0.477367584,-0.032976119,0.509657315,0.103123676,-0.26907145,-0.095840751,-0.016945915,0.025348186,0.031095343
855423,1.44787222,-0.209381743,-0.201734612,-0.009738462,-0.136562599,-0.057741983,-0.018119983,-0.065587637,-0.015886242,-0.061667605
869487,1.703146255,-0.139183746,-0.25794448,-0.449500653,-0.048724885,-0.219528784,-0.123456793,0.326055848,-0.026388415,0.03130528
44764,-0.120097259,0.379690682,-0.19785659,-0.30113118,0.110728426,-0.06181664,-0.121733063,-0.049053745,0.025216688,-0.004865311
988471,1.924078248,-1.206898032,-0.377794665,0.507602883,-0.260011413,-0.248536387,-0.126124004,0.273500554,-0.050368542,-0.023331795
71209,1.728263013,-0.581275437,-0.378782456,0.228808325,-0.263792572,0.065642808,0.015721637,-0.137683154,0.055498613,-0.03976866
175579,-1.904761132,0.363910325,0.072066194,0.297359454,0.142213291,-0.024961999,-0.008118595,-0.03230734,0.038020932,0.034649144
192382,-0.52255897,-0.009031426,-0.078463849,-0.208127454,0.242568788,0.281620356,-0.181498074,-0.018302478,-0.013576539,-0.02327845
405522,0.867249222,0.186963791,0.555243347,-0.069531131,0.129260088,-0.189890786,-0.147065367,-0.029036073,-0.049478677,-0.065901307
825251,-2.338723843,-0.021485417,0.212917943,0.421414891,0.211632535,-0.03707717,0.06546776,-0.01124267,0.13736988,-0.017197145
840102,0.883046585,-0.026407864,-0.177459978,-0.188188197,0.19568319,-0.083076958,-0.14082583,-0.055080649,-0.018301102,-0.044781154
7920,-0.184767099,-0.137810702,-0.36442303,0.353721763,0.425165597,-0.001362763,-0.082334996,-0.081950208,-0.088526755,-0.017388013
184043,-0.641060698,0.094276236,-0.323113086,0.330244979,0.339142108,-0.113482204,-0.132916242,-0.008562102,0.079299279,0.019571918
559405,-0.044964767,0.962769956,0.138396753,0.479454724,-0.130720232,0.019490576,0.115179999,0.030423821,-0.039669567,0.035865694
422405,-0.384149512,0.289839591,0.340409155,-0.05495058,0.267495082,-0.254783757,-0.153528052,-0.015491624,0.041952588,-0.038784401
102985,1.328270375,-0.112600132,-0.21122802,0.065293322,-0.123370753,-0.074109274,-0.103528772,-0.092304012,-0.08538264,-0.069084029
130689,0.992520627,-0.030378889,-0.429276348,-0.036104268,0.131270225,0.093553626,0.02638164,-0.107987112,0.039130579,-0.00991207
186312,1.481557857,0.560697353,0.196081962,-0.23063776,-0.053955461,0.066210836,0.003278532,-0.028258244,-0.045470669,0.033042654
290812,-0.976290615,0.051791116,0.022172517,0.08965446,0.242288165,-0.001669015,-0.115334242,0.260224551,-0.005815917,0.03771835
542549,1.800168395,-0.465849542,0.636627443,-0.366589144,-0.208700289,0.489738845,-0.076222942,-0.056628766,0.054190604,0.044182379
607028,1.703225985,-1.001348101,0.651812188,-0.458283821,-0.261686025,-0.170104151,0.040063196,0.206157888,0.15871965,-0.251129437
790797,0.408600955,0.592203035,-0.403369721,0.166302108,-0.076622661,-0.057508698,0.15557808,0.011585238,0.033241557,0.011143927
272567,1.436380149,0.645490269,1.073716806,0.172175996,-0.172719997,-0.12520984,-0.053944697,-0.01197745,0.003761418,0.015843279
285232,-0.15941896,0.479316754,-0.265968846,0.19094643,-0.005853115,-0.069250127,0.133438735,-0.021229586,0.0068945,0.032674218
661524,-0.320375247,0.334773911,-0.257080447,-0.268017724,-0.07677573,0.485380734,0.01294136,-0.045554808,0.061329418,-0.105750311
136640,1.741998558,-0.349356206,-0.259733618,-0.388703202,-0.261460545,-0.321796291,0.110590392,-0.068430144,-0.078737454,0.026742182
409954,1.832211024,-0.2763479,0.022525992,-0.617230742,-0.013032838,-0.237956084,-0.066283291,-0.101166269,-0.120756162,0.041380645
548338,1.793164384,-0.387048431,0.153982029,-0.478295324,0.129736225,0.199060225,-0.045222056,0.015958851,-0.018434191,0.105698917
592954,0.42006079,0.207343887,-0.687477672,-0.055662109,0.167627173,-0.079602638,-0.008344088,-0.074090014,0.035332216,0.011780764
36106,0.958394302,0.142546044,-0.082151994,-0.014906712,-0.082317084,-0.070464131,-0.16187301,0.059377901,-0.105496961,-0.071438237
328288,1.118678235,0.111008254,-0.100927412,-0.223477816,0.096713568,0.390399714,-0.008650714,-0.038887728,-0.037223568,-0.016378464
332141,1.394235198,0.46760336,0.1889965,-0.402608899,0.206307576,-0.390849777,-0.080795318,0.012506098,-0.096918186,-0.048361852
351733,-0.205170177,-0.031036004,-0.138962124,0.264163777,0.278444187,0.127588911,0.100712225,0.22279294,0.052112634,-0.028385384
925450,0.782834053,0.118953248,-0.141092276,-0.329775774,0.072068772,-0.092791052,-0.107149288,-0.035656241,-0.107135334,-0.09493639
987621,0.040502729,0.186404823,-0.286749674,-0.177879575,0.196668968,-0.019673215,0.054848636,-0.071884363,0.042302722,-0.001304396
69534,-1.009830643,0.13647932,-0.363109109,0.096834424,0.333641431,0.077344364,-0.094974122,-0.129491749,-0.016836958,0.036646489
319347,0.615198878,0.341953962,0.134751015,0.298291294,-0.118621377,0.207691511,0.174467514,-0.083867471,-0.019835088,0.068384136
59293,1.450838813,0.18741732,-0.237242911,-0.217448599,-0.034690028,-0.252705889,-0.019540075,-0.001968962,-0.078659693,-0.037823209
334193,-1.098885268,0.385972066,-0.250513473,-0.313219054,0.138196933,0.312016061,-0.107601036,0.212987109,0.027514235,0.027985624
695189,2.103014199,-0.583417996,2.162576271,-0.435695077,-0.178830894,-0.043718231,0.118766922,-0.193577958,0.075650368,-0.051484629
842802,0.823325416,-0.038704103,0.014856735,0.040188939,0.25333579,0.279355063,0.101879405,-0.078822156,-0.011200796,-0.050594264
1168958,-1.098885268,0.385972066,-0.250513473,-0.313219054,0.138196933,0.312016061,-0.107601036,0.212987109,0.027514235,0.027985624
170770,0.309244616,0.309551063,0.570579776,0.755631772,-0.225133007,0.273636758,0.148138965,-0.016125038,-0.081921087,0.04239188
46699,1.560353406,-0.016428608,-0.265616237,-0.546664487,-0.10793145,-0.384294025,0.006613454,-0.030858581,-0.026883963,-0.050987981
61938,-0.241139448,0.198387807,-0.175380073,-0.175160744,0.294426447,0.039328978,-0.158332516,-0.078131292,-0.009938244,-0.028959039
102050,1.707216319,0.160144373,0.993840239,-0.126660417,-0.158774866,-0.252117392,-0.010424845,-0.061701048,0.067296326,-0.048158941
208076,1.108077113,0.065222647,-0.049458951,0.217185075,0.012885948,0.284267106,0.042478365,-0.13056861,-0.054511156,-0.01210682
303506,-0.138893135,0.526054077,0.160820363,0.476689119,-0.167845131,0.067801845,0.151386904,-0.038556008,0.00384808,0.057316022
673621,0.217012571,0.522173232,-0.653450714,-0.154356141,0.146031219,0.154722214,0.031709164,-0.059651218,0.039506886,0.027236104
177060,0.764301524,0.260978111,0.429877212,0.417514868,0.010857692,0.033379798,-0.207777692,-0.053705982,-0.001228725,-0.013771367
817754,0.669958673,0.331134012,0.014760214,-0.039570566,-0.061718304,-0.104209779,0.014357405,0.117434679,0.069463502,-0.019786949
505047,1.584763249,-0.034394874,0.531358715,-0.275269419,-0.197062307,0.244997608,-0.033046463,-0.021260063,0.087886305,0.021120346
753507,-0.106552923,0.340428191,-0.437066016,0.019230538,0.179444067,0.098770178,0.019783292,0.054999027,-0.03339455,0.02264475
820434,1.030328883,0.159360265,-0.343166827,0.308441591,0.065318994,0.075414707,0.097226455,-0.078597762,0.014226622,-0.020578099
14651,1.959277375,-0.485322461,-0.153373133,-0.295637945,-0.622430631,-0.323747061,-0.050166197,-0.098588911,-0.016184268,0.022252422
70715,1.681263237,-0.061791437,0.205551327,-0.250379204,-0.126216893,-0.351842774,-0.032956284,-0.062167223,-0.029448813,0.00072063
98081,1.734498074,-0.59393074,-0.136741645,-0.138074887,0.131886767,-0.298966503,-0.066750076,-0.058885043,-0.148392644,-0.018587074
233066,1.068607483,0.285206374,0.003894593,0.118215119,0.165923643,0.143041572,-0.159436437,-0.005633294,-0.006391866,-0.005307452
376204,0.282057549,0.601051391,0.395619366,0.524683194,-0.08067113,0.190116143,0.055434315,-0.046092912,-0.073285627,0.040058606
789775,1.762198014,-0.128798016,0.575166932,-0.243182275,0.199969723,0.390312095,-0.138434357,-0.028753167,0.03508881,0.045272987
804476,1.585820193,0.032755308,0.006230694,0.056251989,-0.025407289,-0.283850435,-0.181730819,-0.074961197,-0.128965254,0.06415456
931086,1.671880566,-0.046453263,0.180680717,0.062795116,-0.368827398,-0.282727679,-0.097510616,-0.036347418,-0.021251435,-0.086208083
249973,0.284686068,0.53006635,0.32028132,-0.187913777,-0.058349611,-0.104932322,-0.003215842,0.134633674,0.181609391,-0.087567644
265456,1.56110633,0.121060204,0.246415334,-0.262218803,-0.042642876,-0.365681119,-0.123474377,-0.045958309,-0.083416291,-0.029162156
520545,-0.705992672,0.195315283,0.003743111,0.626383058,0.352505904,-0.270887868,-0.128990514,-0.039172048,0.015057789,0.01393548
69986,1.082379945,-0.020666824,-0.2736458,0.090497034,-0.259600715,-0.079199979,-0.042184402,-0.080834735,0.102046603,-0.079905702
501407,-1.176012135,-0.025570913,0.350828883,0.574046515,0.556128367,-0.29759083,-0.19625356,-0.036139631,-0.024927616,-0.014713509
822874,1.494515465,-0.214044716,-0.523375688,0.179786946,0.069837714,-0.162200262,-0.070712699,-0.102652575,-0.016867475,-0.013918994
4852,0.652740933,0.579205299,-0.080766921,0.082820183,-0.096074458,0.012982291,-0.076979102,-0.05505533,0.12268245,-0.007869702
61172,-0.280561819,0.380273213,-0.4102174,-0.42595691,-0.047634942,0.091326377,0.032100913,0.00816758,0.057736701,-0.044385725
149946,1.45883003,0.126020598,0.101548052,-0.323167963,0.319415479,0.586902851,-0.098990607,0.010830566,0.004581802,0.045858503
167517,0.853519641,0.188839214,-0.363373566,-0.135134847,0.121955274,0.323834265,-0.050982511,0.093823808,0.051174814,-0.014303165
318882,0.017987836,0.269077644,-0.549811345,0.082449225,0.181028036,-0.164367892,0.019056792,-0.064636376,0.10631765,0.040174397
643549,1.87903338,-0.133114281,0.354750348,-0.676855855,-0.074098334,0.083625365,-0.01630115,0.24409313,0.046136203,-0.095069849
780451,1.436721493,-0.006459892,-0.090271424,-0.230643257,-0.282362259,-0.201472989,0.049409931,-0.027522017,-0.101613937,-0.055209069
895136,-1.306324366,0.137072122,-0.157048817,-0.178111762,-0.1675467,-0.308923833,-0.060691819,0.144709084,0.029250347,-0.099059518
1098,-2.157323091,-0.195021994,-0.140864432,0.052951589,0.329950278,0.043246333,-0.194260596,-0.018623409,-0.026006524,0.016210066
83013,0.903807494,0.528161237,-0.131045518,-0.197225055,0.066176474,-0.11211426,-0.042623621,-0.010893491,-0.071323482,-0.020318675
